Data.Precipitation,Date.Full,Month,Day,Year,Station.City,Station.Code,Station.Location,Station.State,Temp,Data.Wind.Direction,Data.Wind.Speed
0.04,03-01-2016,1,3,2016,Midland,MAF,"Midland, TX",Texas,37,21,6.4
0,03-01-2016,1,3,2016,San Angelo,SJT,"San Angelo, TX",Texas,42,19,4.93
1.04,03-01-2016,1,3,2016,San Antonio,SAT,"San Antonio, TX",Texas,47,22,6.2
1.29,03-01-2016,1,3,2016,Victoria,VCT,"Victoria, TX",Texas,47,22,8.46
0,03-01-2016,1,3,2016,Waco,ACT,"Waco, TX",Texas,45,33,6.26
0,03-01-2016,1,3,2016,Wichita Falls,SPS,"Wichita Falls, TX",Texas,40,31,8.06
0,03-01-2016,1,3,2016,Salt Lake City,SLC,"Salt Lake City, UT",Utah,15,32,1.6
0,03-01-2016,1,3,2016,Blacksburg,BCB,"Blacksburg, VA",VA,41,28,9.33
0.03,03-01-2016,1,3,2016,Burlington,BTV,"Burlington, VT",Vermont,31,23,6.5
0,03-01-2016,1,3,2016,Lynchburg,LYH,"Lynchburg, VA",Virginia,39,25,3.6
0,03-01-2016,1,3,2016,Norfolk,ORF,"Norfolk, VA",Virginia,45,16,4.7
0,03-01-2016,1,3,2016,Richmond,RIC,"Richmond, VA",Virginia,41,27,3.6
0,03-01-2016,1,3,2016,Roanoke,ROA,"Roanoke, VA",Virginia,41,28,9.33
0,03-01-2016,1,3,2016,Wallops Island,WAL,"Wallops Island, VA",Virginia,41,28,4.26
0,03-01-2016,1,3,2016,Washington,DCA,"Washington, VA",Virginia,41,29,4.83
0.07,03-01-2016,1,3,2016,Deer Park,DEW,"Deer Park, WA",Washington,10,24,6.2
0.07,03-01-2016,1,3,2016,Ephrata,EPH,"Ephrata, WA",Washington,12,34,7.2
0.02,03-01-2016,1,3,2016,Olympia,OLM,"Olympia, WA",Washington,26,11,0.5
0,03-01-2016,1,3,2016,Quillayute,UIL,"Quillayute, WA",Washington,34,6,2.53
0.02,03-01-2016,1,3,2016,Seattle,SEA,"Seattle, WA",Washington,35,6,4.96
0.09,03-01-2016,1,3,2016,Spokane,GEG,"Spokane, WA",Washington,12,2,5.2
0.26,03-01-2016,1,3,2016,Yakima,YKM,"Yakima, WA",Washington,16,30,3.2
0,03-01-2016,1,3,2016,Beckley,BKW,"Beckley, WV",West Virginia,33,27,7.6
0,03-01-2016,1,3,2016,Charleston,CRW,"Charleston, WV",West Virginia,37,24,7.23
0,03-01-2016,1,3,2016,Elkins,EKN,"Elkins, WV",West Virginia,32,24,5.26
0,03-01-2016,1,3,2016,Huntington,HTS,"Huntington, WV",West Virginia,36,24,6.23
0,03-01-2016,1,3,2016,Green Bay,GRB,"Green Bay, WI",Wisconsin,23,27,9.4
0,03-01-2016,1,3,2016,La Crosse,LSE,"La Crosse, WI",Wisconsin,25,27,8.16
0,03-01-2016,1,3,2016,Madison,MSN,"Madison, WI",Wisconsin,24,28,5.6
0,03-01-2016,1,3,2016,Milwaukee,MKE,"Milwaukee, WI",Wisconsin,26,28,10.96
0,03-01-2016,1,3,2016,Casper,CPR,"Casper, WY",Wyoming,21,22,16.13
0,03-01-2016,1,3,2016,Cheyenne,CYS,"Cheyenne, WY",Wyoming,23,27,8.33
0,03-01-2016,1,3,2016,Lander,LND,"Lander, WY",Wyoming,11,27,0.43
0,03-01-2016,1,3,2016,Rawlins,RWL,"Rawlins, WY",Wyoming,3,16,1.9
0,03-01-2016,1,3,2016,Sheridan,SHR,"Sheridan, WY",Wyoming,22,21,0.8
0.52,10-01-2016,1,10,2016,Birmingham,BHM,"Birmingham, AL",Alabama,44,12,6.55
0.43,10-01-2016,1,10,2016,Huntsville,HSV,"Huntsville, AL",Alabama,43,13,8.34
0.13,10-01-2016,1,10,2016,Mobile,MOB,"Mobile, AL",Alabama,49,14,6.58
0.11,10-01-2016,1,10,2016,Montgomery,MGM,"Montgomery, AL",Alabama,47,15,7.55
0,10-01-2016,1,10,2016,Anchorage,ANC,"Anchorage, AK",Alaska,28,12,4.02
0.48,10-01-2016,1,10,2016,Annette,ANN,"Annette, AK",Alaska,36,24,5.42
0.03,10-01-2016,1,10,2016,Bethel,BET,"Bethel, AK",Alaska,28,7,18
0,10-01-2016,1,10,2016,Bettles,BTT,"Bettles, AK",Alaska,6,29,3.98
2.35,10-01-2016,1,10,2016,Cold Bay,CDB,"Cold Bay, AK",Alaska,32,22,14.3
0.81,10-01-2016,1,10,2016,Cordova,CDV,"Cordova, AK",Alaska,35,12,5.88
0,10-01-2016,1,10,2016,Delta Junction/Ft Greely,BIG,"Delta Junction/Ft Greely, AK",Alaska,13,11,18.5
0,10-01-2016,1,10,2016,Fairbanks,FAI,"Fairbanks, AK",Alaska,2,7,1.58
0,10-01-2016,1,10,2016,Gulkana,GKN,"Gulkana, AK",Alaska,0,33,1.35
1.75,10-01-2016,1,10,2016,Homer,HOM,"Homer, AK",Alaska,37,7,9.45
0,10-01-2016,1,10,2016,Iliamna,ILI,"Iliamna, AK",Alaska,37,11,14.15
0.33,10-01-2016,1,10,2016,Juneau,JNU,"Juneau, AK",Alaska,27,13,1.81
0.03,10-01-2016,1,10,2016,Kenai,ENA,"Kenai, AK",Alaska,30,3,13.51
1.33,10-01-2016,1,10,2016,Ketchikan,KTN,"Ketchikan, AK",Alaska,34,23,5.17
0.04,10-01-2016,1,10,2016,King Salmon,AKN,"King Salmon, AK",Alaska,35,8,14.55
2.66,10-01-2016,1,10,2016,Kodiak,ADQ,"Kodiak, AK",Alaska,37,11,16.28
0.03,10-01-2016,1,10,2016,Kotzebue,OTZ,"Kotzebue, AK",Alaska,23,10,18.08
0,10-01-2016,1,10,2016,Mc Grath,MCG,"Mc Grath, AK",Alaska,14,21,1.72
0.09,10-01-2016,1,10,2016,Nome,OME,"Nome, AK",Alaska,29,7,16.57
0,10-01-2016,1,10,2016,Northway,ORT,"Northway, AK",Alaska,-13,18,0.32
0,10-01-2016,1,10,2016,Palmer,PAQ,"Palmer, AK",Alaska,27,21,8.87
0,10-01-2016,1,10,2016,Petersburg,PSG,"Petersburg, AK",Alaska,60,20,2.34
0,10-01-2016,1,10,2016,Puntilla Lake,PTI,"Puntilla Lake, AK",Alaska,60,0,0
0,10-01-2016,1,10,2016,Shemya,SYA,"Shemya, AK",Alaska,60,32,14
0.13,10-01-2016,1,10,2016,Sitka,SIT,"Sitka, AK",Alaska,39,16,6.31
0.12,10-01-2016,1,10,2016,Skagway,SGY,"Skagway, AK",Alaska,33,9,18.64
0.77,10-01-2016,1,10,2016,St Paul Island,SNP,"St Paul Island, AK",Alaska,32,23,18.52
0,10-01-2016,1,10,2016,Talkeetna,TKA,"Talkeetna, AK",Alaska,24,6,5.15
0,10-01-2016,1,10,2016,Tanana,TAL,"Tanana, AK",Alaska,9,9,4.65
0.05,10-01-2016,1,10,2016,Utqiagvik (Barrow),BRW,"Utqiagvik (Barrow), AK",Alaska,8,10,12.25
1.26,10-01-2016,1,10,2016,Yakutat,YAK,"Yakutat, AK",Alaska,33,7,2.42
1.16,10-01-2016,1,10,2016,Douglas Bisbee,DUG,"Douglas Bisbee, AZ",Arizona,41,25,4.5
0.61,10-01-2016,1,10,2016,Kingman,IGM,"Kingman, AZ",Arizona,42,18,5.17
1.13,10-01-2016,1,10,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,52,14,3.64
1.53,10-01-2016,1,10,2016,Tucson,TUS,"Tucson, AZ",Arizona,48,17,4.98
0.12,10-01-2016,1,10,2016,Winslow,INW,"Winslow, AZ",Arizona,35,19,3.81
0.37,10-01-2016,1,10,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,38,17,7.5
0.79,10-01-2016,1,10,2016,Harrison,HRO,"Harrison, AR",Arkansas,34,19,7.78
1.63,10-01-2016,1,10,2016,North Little Rock,LZK,"North Little Rock, AR",Arkansas,40,0,0
0.69,10-01-2016,1,10,2016,Bakersfield,BFL,"Bakersfield, CA",California,51,13,1.75
0.16,10-01-2016,1,10,2016,Bishop,BIH,"Bishop, CA",California,36,24,5.4
0,10-01-2016,1,10,2016,China Lake,NID,"China Lake, CA",California,43,19,3.8
1.83,10-01-2016,1,10,2016,Concord,CCR,"Concord, CA",California,49,18,2.94
2.49,10-01-2016,1,10,2016,Eureka,EKA,"Eureka, CA",California,49,0,0
1.28,10-01-2016,1,10,2016,Fresno,FAT,"Fresno, CA",California,47,17,3.42
1.15,10-01-2016,1,10,2016,Hayward,HWD,"Hayward, CA",California,51,11,5.81
1.96,10-01-2016,1,10,2016,Long Beach,LGB,"Long Beach, CA",California,55,23,1.58
2.73,10-01-2016,1,10,2016,Los Angeles,LAX,"Los Angeles, CA",California,55,23,3.04
3.59,10-01-2016,1,10,2016,Red Bluff,RBL,"Red Bluff, CA",California,46,26,5.14
4.71,10-01-2016,1,10,2016,Redding,RDD,"Redding, CA",California,45,18,2.5
2.27,10-01-2016,1,10,2016,Sacramento,SAC,"Sacramento, CA",California,48,19,4.04
1.09,10-01-2016,1,10,2016,Salinas,SNS,"Salinas, CA",California,51,12,8.04
2.98,10-01-2016,1,10,2016,San Diego,SAN,"San Diego, CA",California,57,19,3.62
2.17,10-01-2016,1,10,2016,San Francisco,SFO,"San Francisco, CA",California,51,10,4.45
1.89,10-01-2016,1,10,2016,Sandberg,SDB,"Sandberg, CA",California,39,19,9.58
4.15,10-01-2016,1,10,2016,Santa Barbara,SBA,"Santa Barbara, CA",California,54,17,2.22
1.59,10-01-2016,1,10,2016,Santa Maria,SMX,"Santa Maria, CA",California,53,23,3.6
1.43,10-01-2016,1,10,2016,Stockton,SCK,"Stockton, CA",California,47,14,5.4
0.55,10-01-2016,1,10,2016,Alamosa,ALS,"Alamosa, CO",Colorado,14,23,0.92
0.18,10-01-2016,1,10,2016,Colorado Springs,COS,"Colorado Springs, CO",Colorado,29,19,2.92
0.34,10-01-2016,1,10,2016,Craig,CAG,"Craig, CO",Colorado,15,18,0.8
0.38,10-01-2016,1,10,2016,Denver,DEN,"Denver, CO",Colorado,27,18,4.31
0.31,10-01-2016,1,10,2016,Grand Junction,GJT,"Grand Junction, CO",Colorado,26,13,1.48
0.41,10-01-2016,1,10,2016,Pueblo,PUB,"Pueblo, CO",Colorado,28,12,2.14
1.23,10-01-2016,1,10,2016,Bridgeport,BDR,"Bridgeport, CT",Connecticut,33,21,7.78
1.46,10-01-2016,1,10,2016,Windsor Locks,BDL,"Windsor Locks, CT",Connecticut,29,21,5.05
0.68,10-01-2016,1,10,2016,Newark,NWK,"Newark, DE",DE,35,22,6.18
0.68,10-01-2016,1,10,2016,Wilmington,ILG,"Wilmington, DE",Delaware,35,22,6.18
0.05,10-01-2016,1,10,2016,Daytona Beach,DAB,"Daytona Beach, FL",Florida,63,15,8.45
0.94,10-01-2016,1,10,2016,Fort Lauderdale,FLL,"Fort Lauderdale, FL",Florida,70,20,6.9
0.16,10-01-2016,1,10,2016,Gainesville,GNV,"Gainesville, FL",Florida,56,12,7.41
0.21,10-01-2016,1,10,2016,Jacksonville,JAX,"Jacksonville, FL",Florida,53,15,8.52
0.46,10-01-2016,1,10,2016,Key West,EYW,"Key West, FL",Florida,72,16,8.34
0.84,10-01-2016,1,10,2016,Miami,MIA,"Miami, FL",Florida,70,19,5.75
0.55,10-01-2016,1,10,2016,Orlando,MCO,"Orlando, FL",Florida,63,17,7.37
0.69,10-01-2016,1,10,2016,Pensacola,PNS,"Pensacola, FL",Florida,51,13,6.24
0.92,10-01-2016,1,10,2016,Tallahassee,TLH,"Tallahassee, FL",Florida,54,13,7.4
1.19,10-01-2016,1,10,2016,Tampa,TPA,"Tampa, FL",Florida,63,14,6.28
1.59,10-01-2016,1,10,2016,Vero Beach,VRB,"Vero Beach, FL",Florida,65,19,6.87
0.99,10-01-2016,1,10,2016,West Palm Beach,PBI,"West Palm Beach, FL",Florida,68,21,7.2
0.69,10-01-2016,1,10,2016,Alma,AMG,"Alma, GA",Georgia,49,12,4.17
0.47,10-01-2016,1,10,2016,Athens,AHN,"Athens, GA",Georgia,42,14,6.84
0.64,10-01-2016,1,10,2016,Atlanta,ATL,"Atlanta, GA",Georgia,43,15,10.48
0.16,10-01-2016,1,10,2016,Augusta,AGS,"Augusta, GA",Georgia,45,7,7.4
0.26,10-01-2016,1,10,2016,Macon,MCN,"Macon, GA",Georgia,46,13,7.84
0.14,10-01-2016,1,10,2016,Savannah,SAV,"Savannah, GA",Georgia,49,10,8.22
0.33,10-01-2016,1,10,2016,Hilo,ITO,"Hilo, HI",Hawaii,73,20,1.98
0,10-01-2016,1,10,2016,Honolulu,HNL,"Honolulu, HI",Hawaii,74,12,5.08
0.44,10-01-2016,1,10,2016,Kahului,OGG,"Kahului, HI",Hawaii,72,8,6.47
0.16,10-01-2016,1,10,2016,Kaunakakai,MKK,"Kaunakakai, HI",Hawaii,72,16,5.25
0.08,10-01-2016,1,10,2016,Lihue,LIH,"Lihue, HI",Hawaii,73,24,5.11
0.04,10-01-2016,1,10,2016,Boise,BOI,"Boise, ID",Idaho,33,19,1.9
0.01,10-01-2016,1,10,2016,Lewiston,LWS,"Lewiston, ID",Idaho,36,14,2.08
0.09,10-01-2016,1,10,2016,Pocatello,PIH,"Pocatello, ID",Idaho,30,16,3.94
0.47,10-01-2016,1,10,2016,Chicago,ORD,"Chicago, IL",Illinois,29,23,8.92
0.22,10-01-2016,1,10,2016,Moline,MLI,"Moline, IL",Illinois,26,21,7.71
0.51,10-01-2016,1,10,2016,Peoria,PIA,"Peoria, IL",Illinois,30,23,7.97
0.21,10-01-2016,1,10,2016,Quincy,UIN,"Quincy, IL",Illinois,28,18,9.07
0.65,10-01-2016,1,10,2016,Rockford,RFD,"Rockford, IL",Illinois,26,23,8.62
0.59,10-01-2016,1,10,2016,Springfield,SPI,"Springfield, IL",Illinois,35,23,10.2
12.65,10-01-2016,1,10,2016,Evansville,EVV,"Evansville, IN",Indiana,36,21,4.52
1.15,10-01-2016,1,10,2016,Fort Wayne,FWA,"Fort Wayne, IN",Indiana,31,20,6.75
1.08,10-01-2016,1,10,2016,Indianapolis,IND,"Indianapolis, IN",Indiana,34,19,8.75
0.87,10-01-2016,1,10,2016,South Bend,SBN,"South Bend, IN",Indiana,27,17,7.35
0.17,10-01-2016,1,10,2016,Cedar Rapids,CID,"Cedar Rapids, IA",Iowa,22,20,9.8
0.44,10-01-2016,1,10,2016,Des Moines,DSM,"Des Moines, IA",Iowa,23,22,8.8
0.23,10-01-2016,1,10,2016,Dubuque,DBQ,"Dubuque, IA",Iowa,22,18,10
0.48,10-01-2016,1,10,2016,Sioux City,SUX,"Sioux City, IA",Iowa,21,19,9.77
0.52,10-01-2016,1,10,2016,Waterloo,ALO,"Waterloo, IA",Iowa,20,23,9.67
0.42,10-01-2016,1,10,2016,Concordia,CNK,"Concordia, KS",Kansas,26,20,10.24
0.25,10-01-2016,1,10,2016,Dodge City,DDC,"Dodge City, KS",Kansas,31,21,12
0.02,10-01-2016,1,10,2016,Goodland,GLD,"Goodland, KS",Kansas,28,22,9.98
0.5,10-01-2016,1,10,2016,Medicine Lodge,P28,"Medicine Lodge, KS",Kansas,31,20,7.94
0.73,10-01-2016,1,10,2016,Topeka,TOP,"Topeka, KS",Kansas,28,20,7.47
0.18,10-01-2016,1,10,2016,Wichita,ICT,"Wichita, KS",Kansas,30,22,10.34
0.79,10-01-2016,1,10,2016,Covington,CVG,"Covington, KY",Kentucky,35,19,6.97
0.83,10-01-2016,1,10,2016,Jackson,JKL,"Jackson, KY",Kentucky,38,18,2.14
0.47,10-01-2016,1,10,2016,Lexington,LEX,"Lexington, KY",Kentucky,36,18,7.82
0.4,10-01-2016,1,10,2016,Louisville,SDF,"Louisville, KY",Kentucky,39,18,6.91
2.13,10-01-2016,1,10,2016,Paducah,PAH,"Paducah, KY",Kentucky,36,18,5.31
1.84,10-01-2016,1,10,2016,Baton Rouge,BTR,"Baton Rouge, LA",Louisiana,51,13,6.15
2.1,10-01-2016,1,10,2016,Lake Charles,LCH,"Lake Charles, LA",Louisiana,51,15,8.01
0.75,10-01-2016,1,10,2016,New Orleans,MSY,"New Orleans, LA",Louisiana,54,14,8.84
1.5,10-01-2016,1,10,2016,Shreveport,SHV,"Shreveport, LA",Louisiana,46,16,6.58
0.27,10-01-2016,1,10,2016,Slidell,ASD,"Slidell, LA",Louisiana,51,11,4.03
1.99,10-01-2016,1,10,2016,Bangor,BGR,"Bangor, ME",Maine,22,21,5.52
0.52,10-01-2016,1,10,2016,Caribou,CAR,"Caribou, ME",Maine,18,19,6.44
2.11,10-01-2016,1,10,2016,Portland,PWM,"Portland, ME",Maine,27,19,5.88
1.05,10-01-2016,1,10,2016,Baltimore,BWI,"Baltimore, MD",Maryland,35,18,4.67
0.28,10-01-2016,1,10,2016,Salisbury,SBY,"Salisbury, MD",Maryland,39,15,6.34
1.39,10-01-2016,1,10,2016,Boston,BOS,"Boston, MA",Massachusetts,33,19,7.51
0,10-01-2016,1,10,2016,Milton,MQE,"Milton, MA",Massachusetts,60,21,9.51
1.12,10-01-2016,1,10,2016,Worcester,ORH,"Worcester, MA",Massachusetts,28,20,6.7
0.69,10-01-2016,1,10,2016,Alpena,APN,"Alpena, MI",Michigan,24,19,6.1
0.66,10-01-2016,1,10,2016,Detroit,DTW,"Detroit, MI",Michigan,31,20,5.87
0.71,10-01-2016,1,10,2016,Flint,FNT,"Flint, MI",Michigan,30,17,7.12
0.82,10-01-2016,1,10,2016,Grand Rapids,GRR,"Grand Rapids, MI",Michigan,29,17,7.62
0.78,10-01-2016,1,10,2016,Houghton Lake,HTL,"Houghton Lake, MI",Michigan,24,18,6.77
0.86,10-01-2016,1,10,2016,Lansing,LAN,"Lansing, MI",Michigan,28,17,7.34
0.61,10-01-2016,1,10,2016,Marquette,MQT,"Marquette, MI",Michigan,21,0,0
0.95,10-01-2016,1,10,2016,Muskegon,MKG,"Muskegon, MI",Michigan,30,18,8.38
0.61,10-01-2016,1,10,2016,Sault Ste Marie,ANJ,"Sault Ste Marie, MI",Michigan,25,19,6.61
0.18,10-01-2016,1,10,2016,Duluth,DLH,"Duluth, MN",Minnesota,16,23,8.68
0.1,10-01-2016,1,10,2016,International Falls,INL,"International Falls, MN",Minnesota,14,20,5.78
0.17,10-01-2016,1,10,2016,Minneapolis,MSP,"Minneapolis, MN",Minnesota,19,21,8.74
0.44,10-01-2016,1,10,2016,Rochester,RST,"Rochester, MN",Minnesota,17,23,12.62
0.13,10-01-2016,1,10,2016,St Cloud,STC,"St Cloud, MN",Minnesota,17,22,8.54
1.23,10-01-2016,1,10,2016,Greenville,GLH,"Greenville, MS",Mississippi,42,15,8.21
0.35,10-01-2016,1,10,2016,Greenwood,GWO,"Greenwood, MS",Mississippi,43,15,5.12
0.32,10-01-2016,1,10,2016,Gulfport,GPT,"Gulfport, MS",Mississippi,51,19,6.52
0.11,10-01-2016,1,10,2016,Hattiesburg,HBG,"Hattiesburg, MS",Mississippi,47,19,3.94
1.15,10-01-2016,1,10,2016,Jackson,JAN,"Jackson, MS",Mississippi,46,14,5.95
0.1,10-01-2016,1,10,2016,Meridian,MEI,"Meridian, MS",Mississippi,45,13,5.37
0.4,10-01-2016,1,10,2016,Tupelo,TUP,"Tupelo, MS",Mississippi,40,17,6.15
1.4,10-01-2016,1,10,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,35,18,8.58
0.69,10-01-2016,1,10,2016,Columbia,COU,"Columbia, MO",Missouri,31,18,9.42
0.6,10-01-2016,1,10,2016,Kansas City,MCI,"Kansas City, MO",Missouri,28,21,9.34
0.67,10-01-2016,1,10,2016,Rolla/Vichy,VIH,"Rolla/Vichy, MO",Missouri,31,19,9.72
0.69,10-01-2016,1,10,2016,Springfield,SGF,"Springfield, MO",Missouri,32,19,10.97
0.54,10-01-2016,1,10,2016,St Joseph,STJ,"St Joseph, MO",Missouri,26,21,8.41
0.52,10-01-2016,1,10,2016,St Louis,STL,"St Louis, MO",Missouri,34,23,9.15
0.09,10-01-2016,1,10,2016,Billings,BIL,"Billings, MT",Montana,23,18,7.54
0.13,10-01-2016,1,10,2016,Butte,BTM,"Butte, MT",Montana,18,26,1.32
0.07,10-01-2016,1,10,2016,Cut Bank,CTB,"Cut Bank, MT",Montana,10,28,7.65
0.05,10-01-2016,1,10,2016,Dillon,DLN,"Dillon, MT",Montana,19,14,4.71
0.11,10-01-2016,1,10,2016,Glasgow,GGW,"Glasgow, MT",Montana,11,21,6.74
0.14,10-01-2016,1,10,2016,Great Falls,GTF,"Great Falls, MT",Montana,15,15,5.25
0.12,10-01-2016,1,10,2016,Havre,HVR,"Havre, MT",Montana,9,25,4.65
0.15,10-01-2016,1,10,2016,Helena,HLN,"Helena, MT",Montana,16,21,1.94
0.02,10-01-2016,1,10,2016,Kalispell,GPI,"Kalispell, MT",Montana,22,15,2.08
0,10-01-2016,1,10,2016,Miles City,MLS,"Miles City, MT",Montana,13,21,5.21
0.01,10-01-2016,1,10,2016,Missoula,MSO,"Missoula, MT",Montana,21,12,1.88
0.09,10-01-2016,1,10,2016,Grand Island,GRI,"Grand Island, NE",Nebraska,22,20,11.48
0.51,10-01-2016,1,10,2016,Lincoln,LNK,"Lincoln, NE",Nebraska,24,21,10.65
0.25,10-01-2016,1,10,2016,Norfolk,OFK,"Norfolk, NE",Nebraska,20,20,11.07
0.04,10-01-2016,1,10,2016,North Platte,LBF,"North Platte, NE",Nebraska,25,20,7.1
0.71,10-01-2016,1,10,2016,Omaha,OMA,"Omaha, NE",Nebraska,23,20,11.07
0.04,10-01-2016,1,10,2016,Scottsbluff,BFF,"Scottsbluff, NE",Nebraska,21,26,4.11
0,10-01-2016,1,10,2016,Sidney,SNY,"Sidney, NE",Nebraska,20,29,7.52
0.01,10-01-2016,1,10,2016,Valentine,VTN,"Valentine, NE",Nebraska,17,27,8.7
1.12,10-01-2016,1,10,2016,Ely,ELY,"Ely, NV",Nevada,22,23,7.84
0.08,10-01-2016,1,10,2016,Eureka,P68,"Eureka, NV",Nevada,25,19,5.28
0.26,10-01-2016,1,10,2016,Las Vegas,LAS,"Las Vegas, NV",Nevada,48,16,3.02
0.88,10-01-2016,1,10,2016,Mercury,DRA,"Mercury, NV",Nevada,42,9,5.17
0.25,10-01-2016,1,10,2016,Reno,RNO,"Reno, NV",Nevada,33,16,1.4
0.67,10-01-2016,1,10,2016,Winnemucca,WMC,"Winnemucca, NV",Nevada,30,13,3.48
0.82,10-01-2016,1,10,2016,Concord,CON,"Concord, NH",New Hampshire,25,21,3.65
0,10-01-2016,1,10,2016,Mt. Washington,MWN,"Mt. Washington, NH",New Hampshire,60,24,31.11
0.8,10-01-2016,1,10,2016,Atlantic City,ACY,"Atlantic City, NJ",New Jersey,35,17,6.57
1.78,10-01-2016,1,10,2016,Newark,EWR,"Newark, NJ",New Jersey,34,20,7.24
0.37,10-01-2016,1,10,2016,Albuquerque,ABQ,"Albuquerque, NM",New Mexico,35,22,2.61
0.27,10-01-2016,1,10,2016,Clayton,CAO,"Clayton, NM",New Mexico,31,17,9.2
0.11,10-01-2016,1,10,2016,Roswell,ROW,"Roswell, NM",New Mexico,31,24,1.67
0.9,10-01-2016,1,10,2016,Albany,ALB,"Albany, NY",New York,27,24,4.08
0.74,10-01-2016,1,10,2016,Binghamton,BGM,"Binghamton, NY",New York,25,21,7.14
0.64,10-01-2016,1,10,2016,Buffalo,BUF,"Buffalo, NY",New York,29,15,7.87
0.77,10-01-2016,1,10,2016,Glens Falls,GFL,"Glens Falls, NY",New York,24,14,2.61
1.72,10-01-2016,1,10,2016,Islip,ISP,"Islip, NY",New York,34,21,7.87
1.42,10-01-2016,1,10,2016,New York,LGA,"New York, NY",New York,37,21,8.44
0.63,10-01-2016,1,10,2016,Rochester,ROC,"Rochester, NY",New York,29,22,7.14
0.68,10-01-2016,1,10,2016,Syracuse,SYR,"Syracuse, NY",New York,27,14,5.07
0.48,10-01-2016,1,10,2016,Asheville,AVL,"Asheville, NC",North Carolina,37,24,5.41
1.47,10-01-2016,1,10,2016,Cape Hatteras,HSE,"Cape Hatteras, NC",North Carolina,51,15,9.17
0.42,10-01-2016,1,10,2016,Charlotte,CLT,"Charlotte, NC",North Carolina,40,11,6.12
0.39,10-01-2016,1,10,2016,Greensboro,GSO,"Greensboro, NC",North Carolina,37,12,6.38
0.66,10-01-2016,1,10,2016,Hickory,HKY,"Hickory, NC",North Carolina,37,11,3.71
0.27,10-01-2016,1,10,2016,Raleigh/Durham,RDU,"Raleigh/Durham, NC",North Carolina,40,6,4.97
0.34,10-01-2016,1,10,2016,Wilmington,ILM,"Wilmington, NC",North Carolina,47,14,9.6
0,10-01-2016,1,10,2016,Bismarck,BIS,"Bismarck, ND",North Dakota,10,15,4.98
0,10-01-2016,1,10,2016,Dickinson,DIK,"Dickinson, ND",North Dakota,11,25,7.02
0.32,10-01-2016,1,10,2016,Fargo,FAR,"Fargo, ND",North Dakota,12,23,10.47
0,10-01-2016,1,10,2016,Grand Forks,GFK,"Grand Forks, ND",North Dakota,8,27,10.82
0.05,10-01-2016,1,10,2016,Williston,ISN,"Williston, ND",North Dakota,10,21,4
0.74,10-01-2016,1,10,2016,Akron,CAK,"Akron, OH",Ohio,31,20,7.15
0.81,10-01-2016,1,10,2016,Cleveland,CLE,"Cleveland, OH",Ohio,32,15,7.94
0.78,10-01-2016,1,10,2016,Columbus,CMH,"Columbus, OH",Ohio,31,20,5.6
1.03,10-01-2016,1,10,2016,Dayton,DAY,"Dayton, OH",Ohio,32,19,8.08
1.03,10-01-2016,1,10,2016,Mansfield,MFD,"Mansfield, OH",Ohio,31,20,8.05
0.85,10-01-2016,1,10,2016,Toledo,TOL,"Toledo, OH",Ohio,29,16,5.31
0.73,10-01-2016,1,10,2016,Youngstown/Warren,YNG,"Youngstown/Warren, OH",Ohio,29,18,6.97
0.17,10-01-2016,1,10,2016,Gage,GAG,"Gage, OK",Oklahoma,33,18,10.01
0.11,10-01-2016,1,10,2016,Oklahoma City,OKC,"Oklahoma City, OK",Oklahoma,35,22,10.87
0.16,10-01-2016,1,10,2016,Ponca City,PNC,"Ponca City, OK",Oklahoma,36,20,8.5
0.58,10-01-2016,1,10,2016,Tulsa,TUL,"Tulsa, OK",Oklahoma,34,26,8.75
0.41,10-01-2016,1,10,2016,Astoria,AST,"Astoria, OR",Oregon,43,8,5.88
0.2,10-01-2016,1,10,2016,Burns,BNO,"Burns, OR",Oregon,18,23,2.02
0.43,10-01-2016,1,10,2016,Eugene,EUG,"Eugene, OR",Oregon,38,11,2.27
0.15,10-01-2016,1,10,2016,Medford,MFR,"Medford, OR",Oregon,42,18,2.35
0.05,10-01-2016,1,10,2016,Pendleton,PDT,"Pendleton, OR",Oregon,28,17,2.11
0.21,10-01-2016,1,10,2016,Portland,PDX,"Portland, OR",Oregon,38,10,4.9
0.07,10-01-2016,1,10,2016,Redmond,RDM,"Redmond, OR",Oregon,29,21,2.47
0.27,10-01-2016,1,10,2016,Salem,SLE,"Salem, OR",Oregon,37,12,1
1.07,10-01-2016,1,10,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,32,21,4.77
0.58,10-01-2016,1,10,2016,Erie,ERI,"Erie, PA",Pennsylvania,31,15,9.12
1.48,10-01-2016,1,10,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,32,20,3.91
0.63,10-01-2016,1,10,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,36,21,6.92
0.85,10-01-2016,1,10,2016,Pittsburgh,PIT,"Pittsburgh, PA",Pennsylvania,29,18,5.15
1.26,10-01-2016,1,10,2016,Wilkes-Barre/Scranton,AVP,"Wilkes-Barre/Scranton, PA",Pennsylvania,29,14,4.54
